title_id,synopsis
TITLE_000234,A bold animated series that challenges the boundaries of the form while delivering a story full of wit and genuine emotion. Produced by Sony (2001).
TITLE_000235,"A bittersweet romantic documentary following star-crossed lovers whose timing always seems to be precisely, maddeningly off. Produced by Netflix Studios (2012)."
TITLE_000236,A tender series in which two people who built walls against vulnerability slowly and reluctantly dismantle them together. Produced by Disney (1980).
TITLE_000237,"A heartwarming animated film that uses the adventures of misfit characters to explore belonging, courage, and found family. Produced by Universal (2018)."
TITLE_000238,A tender yet unflinching limited series in which three strangers bound by a shared tragedy find unexpected solidarity. Produced by Apple TV+ (2006).
TITLE_000239,A witty film about a small-town dreamer who accidentally becomes the most controversial person in a major city. Produced by Sony (2014).
TITLE_000240,An explosive film following a disgraced soldier who must go rogue to expose corruption at the highest levels of government. Produced by Netflix Studios (1993).
TITLE_000241,A slow-dread documentary exploring the horror of losing trust in your own perception of reality. Produced by Apple TV+ (1998).
TITLE_000242,A hilarious limited series following a group of well-meaning misfits whose cross-country trip descends into spectacular chaos. Produced by Universal (1996).
TITLE_000243,A tender limited series in which two people who built walls against vulnerability slowly and reluctantly dismantle them together. Produced by Paramount (2004).
TITLE_000244,A nuanced documentary that examines the quiet cost of ambition and the unspoken sacrifices we make for the people we love. Produced by Disney (2016).
TITLE_000245,A slow-dread series exploring the horror of losing trust in your own perception of reality. Produced by Universal (2002).
TITLE_000246,A pulse-pounding film where a covert operative races against time to prevent a global catastrophe. Produced by Sony (1989).
TITLE_000247,"An adrenaline-fueled limited series in which rival factions clash across three continents, leaving a trail of deception and betrayal. Produced by Sony (2017)."
TITLE_000248,A high-octane series about a former special forces veteran pulled back into the field for one last impossible mission. Produced by Warner Bros (2022).
TITLE_000249,A terrifying series following a group of strangers stranded in a remote wilderness as something ancient and patient closes in. Produced by Paramount (2012).
TITLE_000250,A high-octane special about a former special forces veteran pulled back into the field for one last impossible mission. Produced by Apple TV+ (1990).
TITLE_000251,"A powerful film exploring the fractured bonds between family members as they navigate grief, guilt, and reconciliation. Produced by Paramount (2012)."
TITLE_000252,A visually stunning animated documentary about an unlikely band of heroes who must defend their enchanted homeland from an ancient darkness. Produced by Paramount (2019).
TITLE_000253,A bold animated series that challenges the boundaries of the form while delivering a story full of wit and genuine emotion. Produced by Apple TV+ (1980).
TITLE_000254,A slow-dread special exploring the horror of losing trust in your own perception of reality. Produced by Apple TV+ (2006).
TITLE_000255,A chilling psychological series in which a family discovers their renovated home was built atop the site of something unspeakable. Produced by Paramount (2001).
TITLE_000256,A bone-chilling special where a marine biologist's deep-sea expedition surfaces a creature that should not exist. Produced by Universal (1984).
TITLE_000257,An explosive special following a disgraced soldier who must go rogue to expose corruption at the highest levels of government. Produced by Sony (1990).
TITLE_000258,A taut limited series in which a forensic archivist realizes the cold cases stacking up on her desk share one terrifying pattern. Produced by Warner Bros (2020).
TITLE_000259,An emotionally charged film about an individual's struggle to rebuild identity and purpose after an unexpected personal collapse. Produced by Paramount (2010).
TITLE_000260,An imaginative animated film that takes a young protagonist on a breathtaking journey through a world governed by forgotten magic. Produced by Warner Bros (1991).
TITLE_000261,A cerebral science fiction film about a theoretical physicist whose containment breach tears a hole in the fabric of spacetime. Produced by Universal (2009).
TITLE_000262,A bold animated film that challenges the boundaries of the form while delivering a story full of wit and genuine emotion. Produced by Warner Bros (1983).
TITLE_000263,A pulse-pounding documentary where a covert operative races against time to prevent a global catastrophe. Produced by Universal (2004).
TITLE_000264,A sharp satirical film skewering corporate culture through the eyes of the most reluctant middle manager alive. Produced by Apple TV+ (1980).
TITLE_000265,"A heartwarming animated limited series that uses the adventures of misfit characters to explore belonging, courage, and found family. Produced by Warner Bros (1990)."
TITLE_000266,A bleak yet hopeful series depicting a generation born on a generation ship who have never seen Earth and no longer believe in it. Produced by Universal (1983).
TITLE_000267,A terrifying documentary following a group of strangers stranded in a remote wilderness as something ancient and patient closes in. Produced by Sony (1998).
TITLE_000268,A taut series in which a forensic archivist realizes the cold cases stacking up on her desk share one terrifying pattern. Produced by Sony (1993).
